"","Source","PublicationType","year","Author","Title","TitleScreening","TitleNote","Abstract","AbstractScreening","AbstractNote","PublicationTitle","ISBN","ISSN","PublicationDate","Volume","Issue","FirstPage","PageCount","Pages","AccessionNumber","DOI","Publisher","Subjects","Keywords","Url","SearchDuplicate","ID","IDDuplicate","CitationKey","Downloaded","AffectConflict","BehaviorConflict","CognitionConflict","DesireConflict","AffectFinal","BehaviorFinal","CognitionFinal","DesireFinal","Discuss","MissingABCD","NoteMissing","lifeDomain","Comment"
"11","Search2020","journalArticle",2019,"Yakobov, Esther; Jurcik, Tomas; Solopieieva-Jurcikova, Liza; Ryder, Andrew G.","Acculturation and expectations: Unpacking adjustment mechanisms within the Russian-speaking community in Montreal",1,NA,"Recent years have witnessed a significant growth in the Russian-speaking community in Montreal, Canada. However, little is currently known about the predictors of psychological adjustment in immigrants from the Former Soviet Union (FSU). In this study we explored the expectations that this group of immigrants (N = 271) hoped to fulfill in their adopted society, the extent to which these expectations have been fulfilled, and the impact of fulfilled expectations on psychological adjustment. We found that the degree of fulfilled expectations was significantly associated with better psychological adjustment independent of personality traits, language proficiency, and acculturation. These findings contribute to the literature on cross-cultural adaptation of immigrants from the FSU and highlight the potential importance of expectations for the study of acculturation more generally. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",1,NA,"International Journal of Intercultural Relations",NA,"0147-1767","2019-01","68",NA,NA,NA,"67-76","2018-66762-007","10.1016/j.ijintrel.2018.11.001",NA,"Acculturation; Immigration; Test Construction; Emotional Adjustment; Canada; European Cultural Groups; Expectations; Immigrants; Personality; Personality Traits; Psychological adjustment; Russian speaking community",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2018-66762-007&site=ehost-live&scope=site",FALSE,"P-012",NA,"Yakobov2019","1",NA,NA,NA,NA,1,1,1,NA,NA,0,NA,NA,NA
"12","Search2020","journalArticle",2015,"Nakash, Ora; Nagar, Maayan; Shoshani, Anat; Lurie, Ido","The association between acculturation patterns and mental health symptoms among Eritrean and Sudanese asylum seekers in Israel",1,NA,"Past research has documented the role acculturation plays in the process of adjustment to new cultures among migrants. Yet little attention has been paid thus far to the role of acculturation in the context of forced migration. In this study we examined the association between acculturation patterns and mental health symptoms among a convenience sample of Eritrean and Sudanese asylum seekers (n = 118) who accessed health services at the Physicians for Human Rights Open-Clinic in Israel. Participants completed measures on sociodemographic information as well as detention history, mental health symptoms, exposure to traumatic events, and acculturation pattern, in their native language upon accessing services. Consistent with our predictions, findings showed that acculturation predicted depressive symptoms among asylum seekers beyond the effect of history of detention and reports of experiences of traumatic events. Assimilated compared with integrated asylum seekers reported higher depressive symptoms. Findings draw attention to the paradox of assimilation, and the mental health risks it poses among those wishing to integrate into the new culture at the expanse of their original culture. Asylum seekers may be particularly vulnerable to the risks of assimilation in the restrictive policies that characterize many industrial countries in recent years. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",1,NA,"Cultural Diversity and Ethnic Minority Psychology",NA,"1099-9809","2015-07","21","3",NA,NA,"468-476","2014-31334-001","10.1037/a0037534",NA,"Acculturation; acculturation; Refugees; Adjustment; Africa; African Cultural Groups; anxiety; Anxiety Disorders; asylum seeker; depression; forced migration; Israel; Major Depression; Mental Disorders; mental health; Mental Health; Psychiatric Symptoms; Psychopathology; Racial and Ethnic Groups",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2014-31334-001&site=ehost-live&scope=site",FALSE,"P-014",NA,"Nakash2015","1",NA,NA,"X",NA,1,NA,NA,1,NA,0,NA,NA,NA
"13","Search2020","journalArticle",2019,"Jurcik, Tomas; Sunohara, Momoka; Yakobov, Esther; Solopieivaâ€Jurcikova, Ielyzaveta; Ahmed, Rana; Ryder, Andrew G.","Acculturation and adjustment of migrants reporting trauma: The contextual effects of perceived ethnic density",1,NA,"Little is known about the relation between acculturation and socioecological contexts of migrants with a personal trauma history living in the community. This study represents an extension of our previous work and aimed to unpack the perceived neighborhood ethnic density (ED) effect and examine the moderating role of ED on the acculturationâ€“adjustment relation in a community sample of migrants with trauma (N = 99) from developing countries residing in Montreal, Canada. ED was protective against general psychological distress but did not predict posttraumatic symptoms. The ED effect was mediated via degree of acculturation to the Frenchâ€“Canadian mainstream cultural context, rather than heritage acculturation, social support, or discrimination. Moreover, protective effects of Frenchâ€“Canadian mainstream acculturation for depressive symptoms and life satisfaction were found under high but not low ED conditions. Similarities and differences with our previous research as well as theoretical and prevention implications are discussed from a personâ€“environment interaction perspective. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",1,NA,"Journal of Community Psychology",NA,"0090-4392","2019-08","47","6",NA,NA,"1313-1328","2019-21201-001","10.1002/jcop.22183",NA,"Acculturation; acculturation; Adjustment; Human Migration; Racial and Ethnic Groups; adjustment; ethnic density; migrants; Neighborhoods; Social Density; trauma; Trauma",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2019-21201-001&site=ehost-live&scope=site",FALSE,"P-015",NA,"Jurcik2019","1",NA,NA,NA,NA,1,1,1,NA,NA,0,NA,NA,NA
"14","Search2020","journalArticle",2019,"Eylem, Ozlem; Dalá¸¡ar, Ä°lker; Ä°nce, BurÃ§in ÃœnlÃ¼; Tok, Firdevs; van Straten, Annemieke; de Wit, Leonore; Kerkhof, Ad. J. F. M.; Bhui, Kamaldeep","Acculturation and suicidal ideation among Turkish migrants in the Netherlands",1,NA,"More suicidal ideation and higher rates of attempted suicide are found in Turkish people when compared with the general population in Europe. Acculturation processes and related distress may explain an elevated risk of suicide. The current study investigates the association between acculturation and suicidal ideation among Turkish migrants in the Netherlands. The mediating effect of hopelessness and moderating effect of secure attachment are also examined. A total of 185 Turkish migrants living in the Netherlands were recruited through social media and through liaison with community groups. They completed an online survey including validated measures of suicidal ideation, hopelessness, acculturation and attachment style. Mediation and moderation analyses were tested using bootstrapping. Higher participation was associated with less hopelessness and less suicidal ideation. Greater maintenance of one's ethnic culture was associated with higher hopelessness and higher suicidal ideation. Greater participation was associated with less suicidal ideation particularly amongst those with less secure attachment styles. Turkish migrants who participate in the host culture may have a lower risk of developing suicidal thinking. Participation may protect against suicidal thinking, particularly among those with less secure attachment styles. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",1,NA,"Psychiatry Research",NA,"0165-1781","2019-05","275",NA,NA,NA,"71-77","2019-26175-011","10.1016/j.psychres.2019.02.078",NA,"Acculturation; Attachment Behavior; Attempted Suicide; Distress; Hopelessness; Maintenance; Migration; Participation; Secure attachment; Suicidal Ideation; Suicide; Turkish",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2019-26175-011&site=ehost-live&scope=site",FALSE,"P-017",NA,"Eylem2019","1",NA,NA,NA,NA,1,1,1,1,NA,0,NA,NA,"second gen"
"15","Search2020","thesis",2019,"Sadeghi, Elham","Acculturation and dietary pattern among Iranian immigrants in the United States of America",1,NA,"Acculturation of the Iranian American immigrants and its influence on dietary patterns of Iranian was investigated. Effect of exposure to the U.S. culture and Western diets and prevalence of chronic diseases were examined. Acculturation was measured using the Iranian Acculturation Scale, and total acculturation score is calculated. Dietary patterns were measured using the Block Brief Food Questionnaire (BFQ), total foods and beverages consumed over the past year, as specified in BBFQ, were studied. Two hundred seven (N = 207) Iranian American immigrants completed the acculturation, food frequency and socio-demographic questionnaires. All participants were born in Iran, were 18 years of age or older and had lived more than one year in the U.S. About 37.5% of participants had acculturation scores indicating Iranian values; the majority (62.5%) had either adapted American values (26.5%) or had combined some American values (36%). Results indicate age at arrival, length of stay, English fluency, education and income are major factors determining level of acculturation, dietary patterns and prevalence of chronic diseases among Iranian American immigrants. Consumption of Western diet and level of acculturation was less among participants who lived longer (> 10 years) in the U.S. and were older when they arrived to the US. The rate of family history of diabetes among participants was 39.1%., though 9% had pre-diabetes and 4% reported being diagnosed with Type 2 diabetes. A majority of the participants (87%) reported no secondary health concerns related to dietary intake. As Iranian American immigrants grow older their consumption of red meats, fast foods, soft drinks, potatoes, salty snacks, refined grains and sweets were significantly decreased and they consumed more vegetables. Given growing Iranian immigrants in U.S., a deep understanding of factors influencing dietary patterns of Iranian immigrates is necessary. Our study with small sample size (207) has several limitations, which should be rectified by future researchers. Therefore, conclusion about association between level of acculturation, dietary patterns and prevalence of chronic diseases among participants is limited. New Iranian immigrants especially those with school-aged children may become more aware of consumption of Western diet and ill effects on their overall wellbeing. (PsycINFO Database Record (c) 2018 APA, all rights reserved)",1,NA,NA,NA,NA,"2019",NA,NA,NA,NA,NA,"2018-52506-104",NA,"ProQuest Information & Learning","Acculturation; Immigration; acculturation; dietary pattern; Eating Behavior; Iranian immigrants",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2018-52506-104&site=ehost-live&scope=site",FALSE,"P-018",NA,"Sadeghi2019","1",NA,NA,NA,NA,NA,1,1,1,NA,0,NA,NA,NA
"16","Search2020","journalArticle",2019,"Buckingham, Sara L.; Suarez-Pedraza, M. Cecilia","It has cost me a lot to adapt to here': The divergence of real acculturation from ideal acculturation impacts Latinx immigrantsâ€™ psychosocial wellbeing",1,NA,"The wellbeing of Latinx immigrants in the United States varies widely. Immigrantsâ€™ changes and maintenance of their cultures, a process known as acculturation, has been postulated to explain differences in wellbeing. However, the mechanisms by which acculturation impacts wellbeing are not fully understood. This study sought to understand the relation between acculturation and wellbeing through a person-environment fit lens, with the hypothesis that the better immigrants can acculturate in ways they prefer (e.g., taking on the practices, values, and identifications they desire), the better their self-reported wellbeing. An explanatory mixed-method approach was used to examine this hypothesis. Four hundred thirty-eight Latinx immigrants (ages 18â€“77, M = 37.88) who had lived in the United States for less than a year to 55 years (M = 16.75 years) completed survey measures in Arizona, New Mexico, Maryland, and Virginia. A subset (n = 73) participated in 12 focus groups. The sample included naturalized citizens (31.0%) along with authorized (33.2%) and unauthorized (35.8%) immigrants, and matched community immigration patterns. Data were analyzed through path analyses and constructivist grounded theory methods. Results indicated that the better Latinx immigrants could acculturate in the ways they preferred, the better their wellbeing. This relation was explained, in part, through lower levels of acculturative stress. This research suggests that practitioners and policymakers should consider ways to support immigrants to acculturate in the ways they desire as opposed to solely focusing their efforts on particular acculturation strategies. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",1,NA,"American Journal of Orthopsychiatry",NA,"Feb-32","2019","89","4",NA,NA,"406-419","2018-26985-001","10.1037/ort0000329",NA,"Acculturation; Immigration; Test Construction; acculturation; Well Being; acculturative stress; Latinos/Latinas; Latinx immigrants; Psychosocial Factors; wellbeing",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2018-26985-001&site=ehost-live&scope=site",FALSE,"P-021",NA,"Buckingham2019","1",NA,NA,NA,NA,NA,1,1,1,NA,0,NA,NA,NA
"17","Search2020","journalArticle",2016,"Szabo, Agnes; Ward, Colleen; Fletcher, Garth J. O.","Identity processing styles during cultural transition: Construct and measurement",1,NA,"Drawing from previous work on identity styles by Berzonsky, the current article introduces a new version of the Identity Style Inventory assessing social-cognitive information processing strategies during cultural transition (ISI-CT). The ISI-CT incorporates five distinct identity styles (analytical informational, exploratory informational, normative to the country of origin, normative to the host society, and diffuse-avoidant) and a measure of immigrant identity commitment. The article reports the construction of the ISI-CT and examines its factorial structure (Studies 1 and 2), convergent and discriminant validity (Study 1), and longitudinal relationships among subscales (Study 3). Relationships between demographic variables, including age, gender, length of stay, language proficiency, and cultural background, and the ISI-CT subscales are also investigated. Findings support reliability and validity of the ISI-CT as an assessment of the identity processes underlying identity development of people in cultural transition. The potential of this new measurement and construct to contribute to the understanding of the immigrant experience and the wider field of acculturation research is discussed. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",1,NA,"Journal of Cross-Cultural Psychology",NA,"0022-0221","2016-05","47","4",NA,NA,"483-507","2016-18552-001","10.1177/0022022116631825",NA,"Acculturation; Inventories; Test Construction; acculturation; Identity Formation; immigrants; Test Validity; commitment; identity styles; Psychometrics; Sociocultural Factors",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2016-18552-001&site=ehost-live&scope=site",FALSE,"P-022",NA,"Szabo2016","1",NA,NA,NA,NA,NA,1,1,1,NA,0,NA,NA,NA
"18","Search2020","journalArticle",2008,"Roytburd, Luba; Friedlander, Myrna L.","Predictors of Soviet Jewish refugees' acculturation: Differentiation of self and acculturative stress",1,NA,"The authors investigated the acculturation of 108 Jewish young adults who had immigrated to the United States between the ages of 9 and 21 from the former Soviet Union as a function of differentiation of self (M. Bowen, 1978) and acculturative stress. One aspect of differentiation, the ability to take an 'I-position' with others, uniquely predicted greater American acculturation and less Russian acculturation, indicating that participants who reported an ability to act on their own needs in the context of social pressure tended to be more assimilated. Russian acculturation was also uniquely associated with more frequent perceived discrimination (one aspect of acculturative stress) during adolescence. Participants who had spent a greater proportion of their lifetime in the United States were more American acculturated and less Russian acculturated, reflecting assimilation rather than biculturalism. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",1,NA,"Cultural Diversity and Ethnic Minority Psychology",NA,"1099-9809","2008-01","14","1",NA,NA,"67-74","2008-00467-008","10.1037/1099-9809.14.1.67",NA,"Acculturation; refugees; acculturation; Refugees; Race and Ethnic Discrimination; Adaptation, Psychological; Adult; Female; Humans; Male; discrimination; differentiation of self; Emigrants and Immigrants; Ethnic Identity; Individuation; Jews; Multilingualism; Personality Inventory; Prejudice; Psychological Stress; Religion and Psychology; Russian; Self Concept; Self-Concept; Social Identification; Soviet Jews; USSR",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2008-00467-008&site=ehost-live&scope=site",FALSE,"P-023",NA,"Roytburd2008","1",NA,NA,NA,NA,1,1,1,NA,NA,0,NA,NA,NA
"19","Search2020","thesis",2005,"Le, Melinda H.","Behavioral acculturation, psychological acculturation, and psychological well-being across generations of Vietnamese immigrants and refugees",1,NA,"Past acculturation studies have used a bipolar model of acculturation. This study used a modified questionnaire consistent with a multidimensional model to examine behavioral acculturation, psychological acculturation and psychological well-being across generations of Vietnamese immigrants and refugees living in the U.S. Sociodemographic and migrant variables were used to investigate their relationships to behavioral and psychological acculturation toward the U.S. and Vietnamese dimensions and psychological well-being across generations of Vietnamese. Using a quasi-experimental design, data were collected from 590 Vietnamese immigrants and refugees living in the U.S. Multiple regression analyses were calculated to determine the amount of variance accounted for in behavioral and psychological acculturation toward the U.S. dimension and psychological well-being. Results suggested that sociodemographic variables of Income, Religion, Current Age, Education in the U.S., Education in Vietnam, and Gender, as well as migrant variables of Generational Status, Age of Arrival, and Reason for Migration were significant predictors of behavioral acculturation of the U.S. Dimension. Psychological acculturation of the U.S. dimension was also shown to be predictable by sociodemographic variables, such as Income, Education in Vietnam, and Occupation, and migrant variables that included Proportion of Life in the U.S. and Reason for Migration. Other results supported past research that first generation immigrants and refugees tended to practice more customs of the Vietnamese observable behaviors and are more likely to have similar values and preferences for the Vietnamese culture compared to individuals who were born in the U.S. or who entered at the U.S. before the age of 8. However, contrary to past research, the results showed no direct relationship between emotional distress and acculturation toward the Vietnamese culture. Consistent with a bipolar model, a negative relationship was detected between behavioral acculturation of the U.S. and Vietnamese dimensions. An unexpected outcome was observed in psychological acculturation, where a significant positive relationship occurred between the U.S. and Vietnamese dimensions. This phenomenon would not have been detected if it was assessed using a bipolar model assessment. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",1,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,"2005-99014-008",NA,"ProQuest Information & Learning","Acculturation; Immigration; refugees; Refugees; Well Being; Vietnamese Cultural Groups; Cross Cultural Differences; behavioral acculturation; emotional distress; gender differences; Human Sex Differences; psychological acculturation; Psychological Assessment; religion; Religion; vietnamese immigrants; well being",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2005-99014-008&site=ehost-live&scope=site",FALSE,"P-024",NA,"Le2005","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"thesis not accessible",NA,"Only Preview available, acculturation measurement unknown"
"20","Search2020","thesis",2018,"Benitez, Elba Carolina","Contributions of documentation status, spiritual coping, and acculturation on the stress level of adult Hispanic immigrants",1,NA,"Nearly 35% of the more than 55 million Hispanics who live in the United States are foreign-born (U.S. Census Bureau, 2016). The Pew Research Center (2017b) reported that in 2015, approximately 11 million of these were undocumented immigrants. Research has suggested that the mental health of Hispanics is indisputably connected to the immigration experience. Counselors predict that the impact of current political and societal disputes surrounding this population is having a detrimental effect on their mental health and, more specifically, their stress level. Clinicians and, therefore, counselor educators are called upon to the psychological needs of ethnic populations such as Hispanics from a framework that addresses cultural values, communication styles, and socioeconomic factors. Therefore, it is imperative that researchers work to provide counselor educators and clinicians with the tools necessary to assess, diagnose, treat, and support Hispanic clients. This study sought to examine how relevant stressors such as documentation status, spiritual coping, and acculturation precede stress and contribute to that literature. The sample in this study included 139 foreign-born adult Hispanics. The sample was recruited from the researchers established network with two local churches and a local health clinic, all with a predominantly Hispanic representation. Participants responded to the survey in person, anonymously. The complete survey included the Abbreviated Version of the Hispanic Stress Inventory for Immigrants, Spiritual Coping Strategies Scale, and the Psychological Acculturation Scale, and a demographic questionnaire, totaling 58 questions. A standard regression analysis was used to analyze the data, which indicated that documentation status, spiritual coping, and acculturation did not contribute to stress levels in the sample. Findings indicated a small correlation between documentation status and stress and no correlation with the other two variables. Implications for counselors and counselor educators and recommendations for future research are discussed in light of the observations made by the researcher. (PsycINFO Database Record (c) 2018 APA, all rights reserved)",1,NA,NA,NA,NA,"2018",NA,NA,NA,NA,NA,"2018-30616-238",NA,"ProQuest Information & Learning","Acculturation; Immigration; Stress; acculturation; Latinos/Latinas; Coping Behavior; documentation status; Hispanic immigrants; spiritual coping; Spirituality; stress level",NA,"http://search.ebscohost.com.proxy-ub.rug.nl/login.aspx?direct=true&db=psyh&AN=2018-30616-238&site=ehost-live&scope=site",FALSE,"P-025",NA,"Benitez2018","1",NA,NA,NA,NA,1,NA,1,NA,NA,0,NA,NA,NA
